LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	ANI_CI95	COVERED_SIG_LEN	BEST_SIG_COV	DEPTH	REL_ABUNDANCE
species	Poseidonibacter parvus	1850254	248	60297	0.988450	49074	0.145268	0.178490	0.003427
species	Protaetiibacter larvae	2592654	722	160977	0.989277	113813	0.122365	0.173074	0.003323
species	Arcobacter acticola	1849015	830	274197	0.983293	197071	0.124183	0.172784	0.003317
species	Leclercia pneumoniae	2815358	903	250066	0.988092	197842	0.134488	0.169989	0.003263
species	Lysobacter luteus	2822368	629	169636	0.988305	127708	0.119934	0.159309	0.003058
species	Rhizobium daejeonense	240521	979	303193	0.988041	98943	0.051969	0.159250	0.003057
species	Qipengyuania seohaensis	266951	527	261526	0.987642	216758	0.125383	0.151279	0.002904
species	Aureimonas populi	1701758	916	280053	0.988642	218697	0.116083	0.148650	0.002854
species	Pseudoxanthomonas spadix	415229	668	182540	0.964930	17369	0.013955	0.146657	0.002815
species	Blastochloris viridis	1079	719	246253	0.988783	232174	0.045474	0.142896	0.002743
species	Aquabacterium olei	1296669	718	320630	0.987835	80236	0.035183	0.140593	0.002699
species	Microvirga ossetica	1882682	1781	843316	0.987142	610855	0.100503	0.138750	0.002664
species	Caulifigura coniformis	2527983	972	752299	0.986546	645819	0.112712	0.131295	0.002521
species	Neotabrizicola shimadae	2807096	742	303406	0.981811	31427	0.013210	0.127530	0.002448
species	Pseudomonas wadenswilerensis	1785161	453	101744	0.981752	32857	0.041147	0.127413	0.002446
species	Microlunatus phosphovorus	29405	1020	472046	0.987169	388898	0.103380	0.125483	0.002409
species	Sphingomonas aliaeris	2759526	546	311657	0.984801	45714	0.018288	0.124677	0.002393
species	Mycolicibacterium sarraceniae	1534348	817	245070	0.987129	194229	0.098491	0.124271	0.002386
species	Agromyces protaetiae	2509455	773	180533	0.988899	146454	0.100336	0.123684	0.002374
species	Chryseobacterium shandongense	1493872	656	282954	0.986902	254731	0.050763	0.122356	0.002349
species	Tessaracoccus palaemonis	2829499	371	83433	0.988259	69105	0.101008	0.121950	0.002341
species	Pseudomonas seleniipraecipitans	640205	1042	224348	0.966621	21135	0.011423	0.121253	0.002328
species	Desulfobulbus propionicus	894	502	375172	0.987343	329076	0.106040	0.120893	0.002321
species	Frateuria aurantia	81475	552	299101	0.987422	252303	0.101947	0.120857	0.002320
species	Vescimonas fastidiosa	2714353	322	195357	0.987359	122371	0.071579	0.114271	0.002194
species	Melaminivora suipulveris	2109913	526	119946	0.989794	99854	0.093562	0.112389	0.002158
species	Flavobacterium ammonificans	1751056	330	150992	0.986862	126067	0.073153	0.111406	0.002139
species	Alysiella crassa	153491	372	195951	0.965271	12036	0.006724	0.109466	0.002101
species	Pandoraea faecigallinarum	656179	588	259145	0.978100	23069	0.009699	0.108950	0.002092
species	Ancylobacter pratisalsi	1745854	714	267796	0.988097	218141	0.086696	0.106431	0.002043
species	Alistipes communis	2585118	496	235334	0.958032	30891	0.007014	0.104942	0.002015
species	Cellulomonas gilvus	11	600	120419	0.989411	99384	0.086414	0.104704	0.002010
species	Ornithinimicrobium flavum	1288636	562	158657	0.989386	131102	0.086462	0.104635	0.002009
species	Methylovirgula ligni	569860	723	228856	0.956274	40564	0.018399	0.103804	0.001993
species	Simiaoa sunii	2763672	269	293066	0.985208	268236	0.093474	0.102127	0.001961
species	Devosia ginsengisoli	400770	639	224069	0.987529	196847	0.087968	0.100133	0.001922
species	Mongoliitalea daihaiensis	2782006	358	432575	0.986375	388880	0.089191	0.099212	0.001905
species	Sphingomonas suaedae	2599297	553	207958	0.987698	174235	0.082480	0.098443	0.001890
species	Nocardioides pantholopis	2483798	693	115232	0.976219	63111	0.053190	0.097118	0.001864
species	Chryseobacterium manosquense	2754694	329	160495	0.987657	141191	0.079414	0.090272	0.001733
species	Paenacidovorax monticola	1926868	565	140643	0.988664	122031	0.076611	0.088296	0.001695
species	Deinococcus gobiensis	502394	527	207557	0.987091	74142	0.031376	0.087837	0.001686
species	Geobacter sulfurreducens	35554	315	246203	0.986667	217407	0.052126	0.086743	0.001665
species	Sphingomonas aerolata	185951	578	173496	0.953668	107720	0.053338	0.085907	0.001649
species	Rhodobaca barguzinensis	441209	375	246791	0.986491	114326	0.038781	0.083714	0.001607
species	Gordonia pseudamarae	2831662	645	221091	0.989266	189288	0.064722	0.082713	0.001588
species	Ferrigenium kumadai	1682490	255	132569	0.987063	118754	0.073293	0.081820	0.001571
species	Paludibacterium paludis	1225769	503	217086	0.983535	35103	0.013220	0.081757	0.001570
species	Pulveribacter suum	2116657	362	73025	0.988239	65380	0.072113	0.080546	0.001546
species	Pseudothauera hydrothermalis	2184083	376	140206	0.986590	122436	0.070120	0.080297	0.001541
species	Pseudolabrys taiwanensis	331696	598	261918	0.989070	230043	0.069271	0.078869	0.001514
species	Protaetiibacter intestinalis	2419774	353	77859	0.989669	69903	0.069269	0.077153	0.001481
species	Paracoccus mutanolyticus	1499308	110	26798	0.982850	23164	0.065553	0.075837	0.001456
species	Acidihalobacter aeolianus	2792603	135	181319	0.985465	74798	0.030974	0.075086	0.001441
species	Paraoerskovia marina	545619	375	103235	0.961012	27230	0.019722	0.074772	0.001435
species	Deefgea tanakiae	2865840	224	215956	0.985860	191874	0.066022	0.074309	0.001427
species	Mycolicibacterium madagascariense	212765	672	178461	0.950130	10352	0.004258	0.073398	0.001409
species	Chryseobacterium suipulveris	2929800	250	162100	0.986579	148942	0.066979	0.072896	0.001399
species	Streptococcus oriscaviae	2781599	142	113567	0.986691	106066	0.066815	0.071541	0.001373
species	Ottowia testudinis	2816950	411	151572	0.988208	137168	0.064535	0.071312	0.001369
species	Pseudomonas muyukensis	2842357	327	58373	0.987149	54092	0.065699	0.070899	0.001361
species	Burkholderia plantarii	41899	155	89386	0.983962	40436	0.022259	0.069472	0.001334
species	Desulfoglaeba alkanexedens	361111	230	200124	0.987419	188910	0.065506	0.069394	0.001332
species	Leisingera caerulea	506591	398	83208	0.967911	72465	0.013950	0.067570	0.001297
species	Pseudomonas viridiflava	33069	397	169484	0.962836	78896	0.006728	0.065474	0.001257
species	Leifsonia xyli	1575	259	92165	0.973706	15068	0.009439	0.064759	0.001243
species	Erwinia tasmaniensis	338565	137	134250	0.975423	17784	0.008527	0.064368	0.001236
species	Chenggangzhangella methanolivorans	1437009	487	190689	0.986726	173648	0.057564	0.063213	0.001214
species	Aquisediminimonas profunda	1550733	206	172880	0.986003	154512	0.055395	0.061980	0.001190
species	Nakamurella multipartita	53461	557	183481	0.987272	158030	0.053151	0.061711	0.001185
species	Barnesiella viscericola	397865	149	152257	0.987638	145194	0.058735	0.061592	0.001182
species	Fusobacterium pseudoperiodonticum	2663009	111	19655	0.984213	18745	0.026113	0.060861	0.001168
species	Isoalcanivorax pacificus	1306787	317	163784	0.987729	147032	0.053991	0.060142	0.001155
species	Cupriavidus necator	106590	295	69668	0.951448	7312	0.006088	0.059592	0.001144
species	Diaphorobacter nitroreducens	164759	53	24474	0.983298	22833	0.054317	0.058221	0.001118
species	Pseudomonas lalkuanensis	2604832	370	97696	0.988289	86737	0.045948	0.056363	0.001082
species	Rhizobacter gummiphilus	946333	565	156730	0.988253	149547	0.026207	0.054725	0.001051
species	Bacteroides zhangwenhongii	2650157	344	154516	0.977687	55841	0.019629	0.054316	0.001043
species	Pseudomonas maumuensis	2842354	142	31175	0.989049	30678	0.053114	0.053975	0.001036
species	Nocardioides humi	449461	485	103029	0.988592	94622	0.048600	0.052918	0.001016
species	Methylophilus methylotrophus	17	189	63168	0.958887	26664	0.022314	0.052862	0.001015
species	Desulfosarcina widdelii	947919	331	316726	0.985759	303150	0.048699	0.050880	0.000977
species	Blautia liquoris	2779518	141	157985	0.987270	151599	0.048629	0.050677	0.000973
species	Paracoccus contaminans	1945662	219	60444	0.988459	55647	0.046471	0.050477	0.000969
species	Burkholderia perseverans	2615214	304	53580	0.987415	46541	0.043573	0.050163	0.000963
species	Nitrosomonas stercoris	1444684	97	100939	0.984998	97634	0.048480	0.050121	0.000962
species	Frateuria edaphi	2898793	236	76201	0.985526	70379	0.045637	0.049412	0.000949
species	Leucobacter muris	1935379	211	59289	0.988391	55741	0.045876	0.048796	0.000937
species	Mycolicibacterium brumae	85968	282	71220	0.973926	13665	0.009071	0.047275	0.000908
species	Pararhodospirillum photometricum	1084	225	131829	0.986037	121474	0.043392	0.047091	0.000904
species	Pseudomonas extremaustralis	359110	285	58802	0.953047	17219	0.007592	0.045137	0.000867
species	Truepera radiovictrix	332249	192	104142	0.986896	91266	0.038872	0.044627	0.000857
species	Flavobacterium cyclinae	2895947	191	74005	0.988957	69491	0.041615	0.044318	0.000851
species	Pseudomonas eucalypticola	2599595	73	74141	0.969293	13904	0.008071	0.043035	0.000826
species	Paracoccus suum	2259340	200	70211	0.989188	64995	0.039281	0.042434	0.000815
species	Intestinimonas butyriciproducens	1297617	115	110730	0.968922	82826	0.019939	0.042133	0.000809
species	Arenimonas daejeonensis	370777	203	55633	0.987436	51581	0.038675	0.041713	0.000801
species	Sutterella faecalis	2584944	116	103370	0.985247	100565	0.040376	0.041502	0.000797
species	Sulfuritalea hydrogenivorans	748811	179	92027	0.985537	88475	0.039253	0.040829	0.000784
species	Blautia wexlerae	418240	156	129059	0.958269	17949	0.005580	0.040123	0.000770
species	Fannyhessea vaginae	82135	33	50364	0.967333	11653	0.008826	0.038147	0.000732
species	Agromyces aureus	453304	229	63609	0.963050	11429	0.006842	0.038080	0.000731
species	Agrobacterium salinitolerans	1183413	71	29034	0.977614	15286	0.016279	0.037469	0.000719
species	Sphingomonas panacis	1560345	183	106747	0.985328	60584	0.021160	0.037283	0.000716
species	Chania multitudinisentens	1639108	205	128218	0.978589	28947	0.008292	0.036728	0.000705
species	Geomonas paludis	2740185	292	84610	0.976587	19939	0.008647	0.036694	0.000704
species	Rhodovastum atsumiense	504468	185	153377	0.970566	22557	0.005382	0.036595	0.000703
species	Runella rosea	2259595	227	222614	0.957897	19468	0.003139	0.035895	0.000689
species	Stackebrandtia nassauensis	283811	383	139649	0.987177	133718	0.033481	0.034966	0.000671
species	Pseudomonas oryzae	1392877	178	49038	0.986286	47514	0.033462	0.034535	0.000663
species	Kingella negevensis	1522312	83	46649	0.955011	11716	0.006884	0.034504	0.000662
species	Lachnoclostridium phocaeense	1871021	101	95489	0.984467	93915	0.033547	0.034109	0.000655
species	Flavobacterium commune	1306519	153	81398	0.986768	75339	0.030998	0.033491	0.000643
species	Sulfuricella denitrificans	649841	129	81666	0.979682	26505	0.010753	0.033133	0.000636
species	Paraburkholderia edwinii	2861782	304	132398	0.986617	118547	0.029614	0.033074	0.000635
species	Clostridium kluyveri	1534	157	113654	0.983323	106565	0.022839	0.032733	0.000628
species	Anaeromyxobacter dehalogenans	161493	189	27568	0.986804	26492	0.029762	0.032387	0.000622
species	Casimicrobium huifangae	2591109	153	101735	0.988738	96443	0.030369	0.032036	0.000615
species	Tsuneonella flava	2055955	107	67989	0.984627	66193	0.030787	0.031622	0.000607
species	Lysobacter gummosus	262324	42	14316	0.986002	13804	0.030212	0.031333	0.000602
species	Qipengyuania aurantiaca	2867233	98	40183	0.986949	38065	0.028738	0.030337	0.000582
species	Shinella oryzae	2871820	101	23395	0.986196	19157	0.024368	0.030293	0.000582
species	Dialister massiliensis	2161821	4	3922	0.974863	3922	0.030014	0.030014	0.000576
species	Comamonas serinivorans	1082851	167	69466	0.988327	67958	0.029229	0.029877	0.000574
species	Mannheimia varigena	85404	65	23025	0.983183	22555	0.018545	0.028892	0.000555
species	Pseudomonas salmasensis	2745514	41	8795	0.983922	8683	0.027783	0.028141	0.000540
species	Mycolicibacterium litorale	758802	217	43538	0.986864	41532	0.026353	0.027625	0.000530
species	Collimonas arenae	279058	187	99261	0.985639	94449	0.026047	0.027374	0.000526
species	Sediminicoccus rosea	1225128	221	78290	0.987229	74120	0.025852	0.027307	0.000524
species	Tessaracoccus flavus	1610493	128	49480	0.982717	28794	0.015664	0.026917	0.000517
species	Pseudomonas zeae	2745510	30	8684	0.983634	8596	0.026031	0.026813	0.000515
species	Mycolicibacterium doricum	126673	175	37759	0.972695	12714	0.008883	0.026380	0.000506
species	Paraconexibacter antarcticus	2949664	244	65142	0.987921	60927	0.024624	0.026327	0.000505
species	Aquirhabdus parva	2283318	68	88460	0.987517	88460	0.026218	0.026218	0.000503
species	Streptomyces seoulensis	73044	224	40262	0.982676	22473	0.014065	0.026166	0.000502
species	Pantoea cypripedii	55209	95	89311	0.983831	83403	0.024011	0.025712	0.000494
species	Mycolicibacterium rutilum	370526	223	49365	0.988849	47716	0.024639	0.025490	0.000489
species	Magnetospirillum gryphiswaldense	55518	132	66945	0.979345	66570	0.010724	0.025159	0.000483
species	Nocardioides marinisabuli	419476	134	27049	0.983084	26397	0.024542	0.025149	0.000483
species	Ancylobacter polymorphus	223390	150	55001	0.969805	14240	0.006510	0.025145	0.000483
species	Caulobacter henricii	69395	138	54509	0.987285	52056	0.023862	0.024987	0.000480
species	Syntrophobacter fumaroxidans	119484	105	105000	0.986168	100799	0.023097	0.024059	0.000462
species	Azospirillum thermophilum	2202148	217	64486	0.985639	54033	0.019676	0.023483	0.000451
species	Gemmatimonas aurantiaca	173480	128	87597	0.987441	85203	0.022589	0.023223	0.000446
species	Solibaculum mannosilyticum	2780922	38	48840	0.979529	48840	0.023193	0.023193	0.000445
species	Pseudomonas guguanensis	1198456	112	16510	0.954833	7849	0.010849	0.022821	0.000438
species	Coprobacter fastidiosus	1099853	57	69760	0.968299	31853	0.010377	0.022727	0.000436
species	Polaromonas naphthalenivorans	216465	76	70028	0.981534	45067	0.014544	0.022599	0.000434
species	Pigmentiphaga aceris	1940612	166	99680	0.985109	95901	0.021679	0.022534	0.000433
species	Pseudobdellovibrio exovorus	453816	37	55945	0.984224	54389	0.021849	0.022474	0.000431
species	Kribbella flavida	182640	275	77467	0.988021	73919	0.021323	0.022347	0.000429
species	Thauera humireducens	1134435	14	11247	0.971224	11247	0.022114	0.022114	0.000425
species	Chondromyces crocatus	52	324	184517	0.987757	177519	0.020755	0.021573	0.000414
species	Paralysiella testudinis	2809020	61	42026	0.983694	41538	0.020603	0.020845	0.000400
species	Arcobacter peruensis	2320140	24	6206	0.972331	5598	0.018449	0.020453	0.000393
species	Jiangella alkaliphila	419479	107	51865	0.958494	12885	0.004981	0.020049	0.000385
species	Terricaulis silvestris	2686094	105	57867	0.986254	56439	0.019551	0.020046	0.000385
species	Butyricimonas faecalis	2093856	80	61673	0.985928	58677	0.018566	0.019514	0.000375
species	Clostridium manihotivorum	2320868	123	103340	0.984790	99463	0.018749	0.019480	0.000374
species	Phocaeicola salanitronis	376805	73	67901	0.969666	18470	0.005191	0.019085	0.000366
species	Agromyces soli	659012	104	22527	0.982032	21078	0.017792	0.019015	0.000365
species	Kineococcus radiotolerans	131568	219	38420	0.975417	27015	0.013302	0.018918	0.000363
species	Bradyrhizobium septentrionale	1404411	56	24105	0.965529	10491	0.007884	0.018201	0.000349
species	Luteimonas granuli	1176533	72	17582	0.985783	17582	0.017995	0.017995	0.000345
species	Halomonas chromatireducens	507626	85	38590	0.984808	38135	0.017505	0.017714	0.000340
species	Usitatibacter rugosus	2732067	129	47348	0.987351	45624	0.016990	0.017632	0.000338
species	Rahnella inusitata	58169	96	45992	0.965569	27700	0.010564	0.017540	0.000337
species	Qipengyuania soli	2782568	58	28313	0.984758	28313	0.017215	0.017215	0.000330
species	Halopseudomonas litoralis	797277	62	40999	0.984550	40999	0.016613	0.016613	0.000319
species	Brevundimonas goettingensis	2774190	97	30216	0.980209	29509	0.015951	0.016333	0.000314
species	Chryseobacterium faecale	2852098	60	31223	0.983895	29521	0.015155	0.016029	0.000308
species	Qipengyuania sediminis	1532023	63	20540	0.983177	19262	0.014703	0.015679	0.000301
species	Nonomuraea gerenzanensis	93944	272	59476	0.987507	57450	0.015132	0.015666	0.000301
species	Gudongella oleilytica	1582259	25	32544	0.979658	32544	0.015260	0.015260	0.000293
species	Anaerocolumna cellulosilytica	433286	66	71971	0.951694	16159	0.003349	0.014917	0.000286
species	Venatoribacter cucullus	2661630	43	29595	0.977400	27481	0.010353	0.014884	0.000286
species	Pseudomonas fakonensis	2842355	45	12772	0.975453	12711	0.014513	0.014582	0.000280
species	Pseudonocardia petroleophila	37331	98	19117	0.980757	17320	0.012513	0.013811	0.000265
species	Flavobacterium channae	2897181	51	20221	0.982676	20221	0.013695	0.013695	0.000263
species	Frankia alni	1859	130	26191	0.983330	24611	0.012505	0.013308	0.000255
species	Luteolibacter ambystomatis	2824561	72	57982	0.986649	57982	0.013232	0.013232	0.000254
species	Stutzerimonas decontaminans	3022791	87	13371	0.959152	7655	0.007480	0.013066	0.000251
species	Sphingomonas cannabina	2899123	86	24206	0.978508	23549	0.012588	0.012939	0.000248
species	Thioalkalivibrio nitratireducens	186931	69	24992	0.982777	24559	0.012594	0.012816	0.000246
species	Stutzerimonas xanthomarina	271420	66	19672	0.960483	10025	0.006433	0.012624	0.000242
species	Nocardia mangyaensis	2213200	113	39307	0.986566	38840	0.012289	0.012437	0.000239
species	Pseudoduganella umbonata	864828	107	31000	0.976285	20760	0.008127	0.012135	0.000233
species	Thioclava nitratireducens	1915078	35	19554	0.974183	15196	0.009150	0.011932	0.000229
species	Prevotella histicola	470565	31	26495	0.965798	26495	0.011930	0.011930	0.000229
species	Micropruina glycogenica	75385	68	26569	0.982799	25978	0.011603	0.011867	0.000228
species	Desulfovibrio fairfieldensis	44742	45	31697	0.981583	30967	0.011215	0.011479	0.000220
species	Aquibium microcysteis	675281	91	34380	0.982610	34380	0.011439	0.011439	0.000220
species	Limnoglobus roseus	2598579	129	82203	0.984749	81529	0.011232	0.011325	0.000217
species	Novosphingobium ginsenosidimutans	1176536	37	20686	0.977815	18658	0.010015	0.011103	0.000213
species	Mycolicibacterium aubagnense	319707	148	27930	0.963374	13144	0.005221	0.011094	0.000213
species	Brevundimonas subvibrioides	74313	33	9198	0.972885	9198	0.010825	0.010825	0.000208
species	Lysobacter arenosi	2795387	54	14848	0.979956	14848	0.010705	0.010705	0.000206
species	Rhodoferax koreense	1842727	81	28443	0.984770	28169	0.010250	0.010350	0.000199
species	Microlunatus soli	630515	114	41021	0.983900	39719	0.009469	0.009779	0.000188
species	Lysobacter oculi	2698682	32	9838	0.968987	9838	0.009255	0.009255	0.000178
species	Yersinia hibernica	2339259	56	15254	0.962044	15254	0.006908	0.009231	0.000177
species	Methylobacterium nodulans	114616	66	39737	0.977858	32537	0.006948	0.008485	0.000163
species	Rugosibacter aromaticivorans	1565605	20	19439	0.976675	18566	0.008006	0.008382	0.000161
species	Berryella wangjianweii	2734634	25	10226	0.953317	8707	0.007118	0.008360	0.000160
species	Qipengyuania gelatinilytica	2867231	26	11485	0.970448	11485	0.008141	0.008141	0.000156
species	Sphingomonas glaciei	2938948	33	12216	0.967832	11829	0.007742	0.007995	0.000153
species	Microbacterium lemovicicum	1072463	53	10611	0.965846	10411	0.007826	0.007976	0.000153
species	Nocardioides panacisoli	627624	42	10570	0.962916	10570	0.007672	0.007672	0.000147
species	Pseudomonas tructae	2518644	34	10633	0.966158	10633	0.007670	0.007670	0.000147
species	Geoalkalibacter subterraneus	483547	31	22605	0.978170	22308	0.007396	0.007494	0.000144
species	Wujia chipingensis	2763670	22	13467	0.965420	12777	0.007014	0.007392	0.000142
species	Paracoccus jeotgali	2065379	17	10448	0.959924	8675	0.006131	0.007384	0.000142
species	Methylocystis heyeri	391905	29	24359	0.970162	16865	0.005066	0.007318	0.000140
species	Flavobacterium faecale	1355330	35	25543	0.974648	25543	0.007192	0.007192	0.000138
species	Rhizobium rhizoryzae	451876	39	23293	0.972226	20041	0.005818	0.006762	0.000130
species	Leptothrix cholodnii	34029	45	12580	0.967731	12580	0.006664	0.006664	0.000128
species	Treponema peruense	2787628	13	16074	0.969977	16074	0.006434	0.006434	0.000124
species	Methylobacterium durans	2202825	47	21378	0.973527	21378	0.006119	0.006119	0.000117
species	Pseudopedobacter saltans	151895	21	23402	0.971546	23402	0.005831	0.005831	0.000112
species	Diaphorobacter aerolatus	1288495	43	14232	0.969465	14232	0.005758	0.005758	0.000111
species	Pseudomonas vanderleydeniana	2745495	42	12801	0.965184	12801	0.005649	0.005649	0.000108
species	Sulfurimicrobium lacus	2715678	27	14738	0.966191	14738	0.005646	0.005646	0.000108
species	Gordonia phthalatica	1136941	40	11822	0.962514	11822	0.005574	0.005574	0.000107
species	Chryseobacterium aureum	2497456	31	11801	0.962866	11801	0.005542	0.005542	0.000106
species	Geobacter benzoatilyticus	2815309	18	14224	0.968232	14224	0.005362	0.005362	0.000103
species	Comamonas piscis	1562974	26	9935	0.957787	9935	0.005206	0.005206	0.000100
species	Caballeronia insecticola	758793	59	14355	0.967479	14244	0.005121	0.005161	0.000099
species	Azorhizobium caulinodans	7	33	14475	0.965649	14475	0.005054	0.005054	0.000097
species	Paludisphaera borealis	1387353	54	25159	0.972870	25159	0.004610	0.004610	0.000089
species	Draconibacterium orientale	1168034	25	19520	0.952633	14335	0.003369	0.004588	0.000088
species	Luteipulveratus mongoliensis	571913	45	15346	0.961049	15346	0.004579	0.004579	0.000088
species	Actinopolymorpha singaporensis	117157	35	12685	0.952234	12685	0.003520	0.003520	0.000068
species	Haliangium ochraceum	80816	50	20019	0.964221	20019	0.003481	0.003481	0.000067
